Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.616898,2749.453051,2960.92087,3160.176612,3343.139876,3535.629156,3783.311891,3986.8826,4181.186061,4374.852094,4524.986587,4728.385499,4877.377202,5037.653899,5237.802856,5452.979816,5669.163234,5868.960969,6109.577881,6394.702984,6925.209972,7260.343872,,
French Polynesia,PYF,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.820813,2075.378102,2282.498211,3304.806516,3390.728339,2879.256705,2685.427618,2401.333493,1991.686304,2703.864622,2559.867853,2516.025959,2853.438546,3294.432485,3472.867152,3591.722991,3017.202064,2961.087785,2773.59005,3041.417117,3585.558052,2952.065589,,
Romania,ROU,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,282,326,405,491,529,584,680,839,875,977,839,892,1026,1035,1066,1211,1394,1627,1885,2069,2340,,
Russian Federation,RUS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,413,475,511,521,603,760,845,1057,1169,1088,1090,1196,1321,1352,1291,1290,1403,1556,1705,2271,2530,,
Rwanda,RWA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.39872356,22.37735422,23.85175123,53.79583546,62.65199898,70.81685801,76.47879125,85.00314767,90.23622512,96.95753003,106.3021331,112.0781034,117.457225,101.8526955,116.2930939,117.2598534,128.1540501,123.6409628,140.6387558,144.8873958,163.0327632,180.1185352,,
South Asia,SAS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.85314278,86.92469115,90.09717385,90.89907082,98.20530085,104.599689,111.2702729,118.5293459,122.3946314,128.4429977,131.1008585,133.8485588,147.4412145,170.5869267,172.5741851,179.8023507,187.8723409,173.3270982,183.5779933,197.8602384,208.0047419,227.8022076,,
Saudi Arabia,SAU,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1608.988375,1679.86771,1541.52475,1600.140831,1563.22702,1574.622853,1697.790108,1680.598501,1460.425796,2002.436751,1752.71641,1953.39418,2181.173647,2383.248581,2803.695879,2823.962205,2846.253244,2867.975388,2598.78525,2673.019055,3138.940596,3029.479746,,
Sudan,SDN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5838908,97.3152377,100.0157424,124.4821177,139.67172,145.6708375,185.1228965,225.6793067,221.5901968,247.8857928,200.0214845,213.4688507,222.8566833,275.3734885,257.9290563,259.6872784,318.3553735,279.1395494,205.7075773,204.4199759,156.8072575,127.3437529,,
Senegal,SEN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.58641067,77.31709154,82.35678384,94.05695252,104.7993488,88.40904882,93.05912118,86.86050275,91.82146848,101.2682914,108.1218556,113.8778058,118.3908608,121.9284581,126.0752223,132.0964786,133.063078,135.6995436,152.8672984,160.7565732,183.896997,167.0777391,,
Singapore,SGP,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.298459,1368.919475,1513.697701,1712.852062,1671.381553,1751.863231,1844.126626,1920.766953,2163.972688,2239.862132,2373.858195,2481.248194,2696.192114,3015.077312,3209.361329,3562.130703,3855.189017,4051.376928,3978.076192,4397.050865,5528.00077,6352.623149,,
Solomon Islands,SLB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.72079287,78.85035153,116.3666856,86.49465118,102.7362133,131.8279963,124.314116,118.6623845,97.22455204,119.754928,94.57611365,114.1693942,114.2975931,112.072365,120.2195538,109.4954933,112.7510216,108.9411196,101.7478859,117.9302612,124.9307583,122.2129449,,
Sierra Leone,SLE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7682632,52.35307409,71.39088327,68.72292135,74.61170259,81.66543239,85.63495348,87.80678924,95.08786583,105.5942522,103.1795205,128.5892167,124.2922437,199.4967818,345.9003402,308.2364687,259.1370823,149.7836229,136.6692877,157.5426096,156.0281324,151.7276965,,
El Salvador,SLV,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.8398569,356.9181278,366.7249509,373.3751149,404.0572819,484.1696026,492.3809462,501.5435973,521.0599968,532.0913361,551.904685,580.7878284,569.9515812,630.6402838,630.5389729,675.4683664,712.3570992,725.8706835,750.94335,828.1823345,791.9081745,969.8853323,,
San Marino,SMR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3014.046989,2755.463761,2538.042915,2650.503201,2733.526093,3005.559205,3267.709494,3645.632236,3777.886202,3484.106362,4096.442198,4289.347271,4004.847989,4073.148368,4037.611513,4793.232189,4806.702704,4999.129177,5102.461371,5050.192848,5409.743158,,
Somalia,SOM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.6721426,421.1133049,548.1526609,585.4179394,664.9681464,759.0343177,865.4092782,1051.393638,1195.347092,1169.262763,1216.775624,1249.851841,1296.61129,1359.006886,1352.357378,1312.157498,1337.993311,1361.728013,1507.574761,1677.059644,1694.645816,2155.158267,,
Sub-Saharan Africa (excluding high income),SSA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.07059812,104.6378637,103.1814866,125.9230506,131.5587496,138.0299224,148.2773648,155.5843483,161.1322348,170.4375085,168.7089616,174.9964032,174.0585565,184.9120439,185.7050297,190.1973157,193.2184091,189.0202728,182.5856708,187.3083762,188.8978029,203.5683423,,
South Sudan,SSD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.44439732,55.96918934,51.3808484,50.12235874,33.76646674,,
Sub-Saharan Africa,SSF,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.14196011,104.7125687,103.2460473,125.990405,131.6193307,138.0925806,148.34217,155.64527,161.1862714,170.4864612,168.780019,175.0654014,174.1466475,184.9795618,185.7881596,190.2759725,193.3177287,189.1182736,182.6919542,187.4124219,189.0315087,203.6830828,,
Small states,SST,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.3299951,540.1278812,587.882619,597.4967843,630.1548127,662.448757,701.9058834,753.7614217,823.7279447,883.2359241,879.6105126,894.8338428,929.856588,977.6367838,1015.03912,1060.557644,1113.63457,1163.945146,1217.929436,1318.352383,1418.511609,1530.355098,,
Sao Tome and Principe,STP,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.1543755,197.3468323,197.8221148,247.9706997,242.7313761,253.2841302,199.9046891,204.3326052,192.1216584,195.4222497,195.5099079,200.9778178,189.8084615,261.1596157,254.6636906,203.2248974,248.4047623,251.8855971,223.0403112,219.6696471,310.1799265,346.8893777,,
Suriname,SUR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.5222253,323.1508737,469.7018441,463.2185052,564.8087914,572.6649669,681.1601321,648.2588956,618.5354428,664.9763656,660.4612943,662.4275039,702.2703247,784.0688973,811.5936666,971.206056,876.9438197,944.9597725,1262.623792,1660.117816,1095.558242,922.0854553,,
Slovak Republic,SVK,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,660,733,772,970,1096,1296,1524,1651,1836,1948,1919,2035,2101,1999,2033,2111,2038,2093,2316,2347,2670,,
Slovenia,SVN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406,1494,1624,1711,1808,1910,2015,2079,2338,2361,2385,2473,2533,2621,2626,2689,2873,2989,3237,3590,3867,4165,4388,
Sweden,SWE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2173,2368,2544,2651,2758,2797,3049,3284,3474,3549,3527,4663,4896,5074,5193,5333,5513,5638,5888,6139,6378,6784,7017,
Eswatini,SWZ,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.1233695,241.8034451,273.0285523,331.4956588,374.3734863,440.4917459,507.8251254,548.7652606,626.4757082,621.2291527,646.4292079,661.884744,627.7666525,631.1189612,620.9103459,605.6649293,578.9486406,573.417232,565.9004014,633.8248426,576.9253019,684.5940902,,
Sint Maarten (Dutch part),SXM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.0029956,713.4737899,627.2457596,693.8138199,658.1877634,695.073692,728.126327,713.004132,658.1623863,631.5154454,847.9035348,870.8279445,1078.06982,883.8473452,1056.490161,1018.486321,1253.580545,1261.658708,1365.555288,1365.587724,1729.844475,1549.244266,,
Syrian Arab Republic,SYR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.7710418,153.1372537,171.213113,184.1589567,172.5151342,168.9374635,163.0037376,162.2095616,152.3730387,167.2365238,159.4603865,169.7209247,144.2830074,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.87512142,49.13750473,71.81743585,61.19618366,80.20597967,75.81627703,76.28114638,69.88529658,66.24790943,73.40346772,74.41866773,70.62371823,67.08988068,64.02216713,71.79187542,82.16893603,79.46026818,74.02191548,71.8113039,72.63426588,87.17725345,81.37769424,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.8429299,134.2995895,147.9432196,166.8875903,180.6477636,203.7196613,223.018499,243.7540259,275.6587199,324.5836192,347.0871767,391.9083643,444.7142162,482.6237157,513.5866628,544.7572774,572.1021,608.6332278,669.6744776,743.026573,804.6031299,877.6151028,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.7113682,376.8908563,422.702355,458.4566162,493.4563666,547.5847926,641.5907367,706.289106,822.1890896,880.6906614,876.4436731,891.9853977,957.8211607,1036.104725,1062.725944,1059.811404,1104.443243,1170.780468,1245.619086,1350.315677,1589.35253,1763.332755,,
Togo,TGO,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.99935462,37.30196746,38.54414929,41.37454558,43.03060015,44.12468792,47.374214,52.40819092,53.65856063,58.82309628,67.20884464,72.66921798,77.838625,83.24709305,89.17012223,91.56797687,126.3825654,128.105431,125.9953219,124.1628379,131.6356644,129.8744826,,
Thailand,THA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.8150746,230.94182,271.8954446,286.5576591,300.2321872,322.2335119,339.4860844,375.7744529,418.9735018,434.9855032,440.3376932,474.0114287,513.8879379,521.0812845,557.9553525,595.8238899,639.3502273,655.2802132,700.0027244,711.1365692,775.5480224,967.4022998,,
Tajikistan,TJK,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,51,55,65,74,87,90,109,125,127,132,145,163,197,221,205,215,222,245,259,315,351,,
Turkmenistan,TKM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.3956721,247.4389939,247.3527916,353.5336396,522.0263966,542.3341338,538.7357221,380.8389277,489.7552014,419.5386337,473.4061833,533.7941154,555.7199123,633.2875713,715.9258009,832.1494108,885.8576692,994.93481,997.1412174,937.0868538,908.4144935,958.9953159,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.6909254,603.4885851,611.8367081,627.5885993,666.0916438,704.9850011,765.5153854,827.243645,871.226763,917.927488,943.0758965,985.8924558,1015.608045,1072.962302,1111.913905,1145.53408,1160.175013,1233.884987,1270.052622,1245.351114,1280.547867,1376.542307,,
Timor-Leste,TLS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.06736555,57.72795664,74.07296071,81.18803696,84.40762334,115.3640848,131.4831579,126.0734111,141.4113273,163.2755619,210.4383795,205.0540057,221.6486918,215.0134642,212.1174374,200.2830363,194.8996553,372.9149871,272.2510449,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.8036559,365.8022546,375.4591257,383.0305594,407.2720938,419.4583054,438.4694583,470.3682042,496.2656738,579.8106845,593.2452958,600.4794327,598.3191904,604.3006082,631.8207114,645.9252473,728.6678845,740.3993164,727.484825,669.7213399,634.9751014,690.2013131,,
Tonga,TON,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.93177327,125.5437004,139.3559109,138.4753094,181.0276777,180.5652092,230.8720378,204.8654983,279.1886508,172.4184935,215.1667892,185.5338234,239.5661716,203.8071822,267.3749554,245.2915932,285.6790028,303.9242196,309.5597773,314.0336245,357.6890663,423.3595358,,
South Asia (IDA & IBRD),TSA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.85314278,86.92469115,90.09717385,90.89907082,98.20530085,104.599689,111.2702729,118.5293459,122.3946314,128.4429977,131.1008585,133.8485588,147.4412145,170.5869267,172.5741851,179.8023507,187.8723409,173.3270982,183.5779933,197.8602384,208.0047419,227.8022076,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.14196011,104.7125687,103.2460473,125.990405,131.6193307,138.0925806,148.34217,155.64527,161.1862714,170.4864612,168.780019,175.0654014,174.1466475,184.9795618,185.7881596,190.2759725,193.3177287,189.1182736,182.6919542,187.4124219,189.0315087,203.6830828,,
Trinidad and Tobago,TTO,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.3956864,600.2263448,766.1018757,787.0708603,892.8722288,998.3119651,1086.144167,1162.818664,1070.670164,1545.869948,1484.811494,1391.642024,1378.538567,1420.625081,1450.797686,1562.905605,1690.520027,1724.736141,1707.880848,1801.732141,1859.931859,1776.522893,,
Tunisia,TUN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.6816627,314.8209412,337.8538814,363.3868691,391.8683471,410.1266184,439.6694475,481.5603564,505.7325614,543.6887935,584.9951942,630.5086861,655.2073883,679.9860778,688.3526084,650.6168758,664.4211091,672.6812492,671.564608,698.2152257,746.0100902,784.1246384,,
Turkiye,TUR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,448,470,481,533,581,699,775,834,846,870,912,916,972,1030,1045,1119,1153,1146,1210,1280,1390,,
Tuvalu,TUV,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.5396838,477.5424242,357.7141959,401.5073577,273.3323175,283.6933448,343.9412757,320.6605139,331.3121344,373.9957499,465.8207212,451.2418345,427.5705623,475.9689908,497.7431207,512.0676046,753.8951126,1022.102381,814.6250338,1125.109122,902.6350402,1028.668318,,
Tanzania,TZA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.50556898,46.66078023,54.70013352,66.16189101,76.66489752,91.00100129,126.6390019,120.6730342,101.5932133,95.93614424,103.6484204,106.7629936,100.719314,97.47060901,85.98583957,81.53201881,93.02518221,97.3440947,103.8397616,101.0255579,81.06365415,95.87526309,,
Uganda,UGA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0592066,48.88111301,51.6783535,48.29552007,51.72637718,74.26127546,93.95023323,96.65677364,102.5650011,117.8472335,141.6349211,162.963319,137.6559514,131.5724492,123.5808158,115.6247617,110.4321222,89.4631642,94.87056135,94.34298601,103.0091174,118.9158126,,
Ukraine,UKR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,265,300,369,402,443,500,524,502,517,564,610,668,745,736,754,801,840,903,900,941,1082,,
Upper middle income,UMC,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.8537131,273.178308,289.2650998,311.5244392,336.0295335,365.9925007,399.6464466,436.9339208,476.3102097,534.6604206,558.6174467,603.9422951,646.6246377,688.3380879,725.1611628,756.9255669,783.2913416,824.8123011,876.7679794,931.8842457,989.3987444,1071.985101,,
Uruguay,URY,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.547152,1078.190041,996.5743718,1016.516521,945.0262042,977.521534,1045.639221,1105.179167,1306.060979,1337.403327,1448.310375,1557.972371,1598.107685,1691.383349,1766.818373,1826.161795,1953.917865,2038.452177,2139.916689,2276.027561,2103.685978,2344.362549,,
United States,USA,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4533.826331,4881.207626,5304.520247,5708.551835,6047.818211,6404.185844,6779.227683,7132.447018,7347.454689,7602.745534,7833.04507,8021.593301,8274.372555,8433.69816,8828.47641,9248.934306,9599.891046,9902.818656,10280.52663,10658.39768,11758.42469,12012.24122,12473.79108,
Uzbekistan,UZB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,170,174,184,188,202,215,232,255,285,289,311,339,364,291,320,324,336,374,424,534,674,,
St. Vincent and the Grenadines,VCT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.6703183,283.7621739,309.8349971,328.2538491,344.2665988,362.465411,383.1852067,427.4226274,425.7782003,447.64207,457.0739556,458.4918458,491.8791638,496.1036734,509.3944961,511.2718835,554.2718801,574.2485096,613.4935923,629.7411033,685.5058237,778.2900041,,
"Venezuela, RB",VEN,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.92856261,96.76674144,103.0246888,,
British Virgin Islands,VGB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8521163,131.7165189,113.4930489,124.7149468,154.0048259,163.9644321,189.5072158,209.1945526,210.1225288,226.9129356,273.4110149,288.2297749,318.3623918,296.7131806,339.6475384,357.8638557,403.1188793,451.6426975,495.9539279,531.4643127,474.0553224,536.3378624,,
Vanuatu,VUT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7431398,69.77760019,75.48622167,70.3192027,73.95032062,73.19659701,80.29853309,77.48915086,82.19182507,86.21026348,93.55408748,98.16109742,107.8951198,120.186953,102.354937,120.0669385,84.05036071,83.74738922,103.4337777,106.0626729,121.2034889,135.8520624,,
World,WLD,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.3740601,634.2657193,672.5367622,712.2283406,751.0345498,794.1061347,850.6838028,898.9743119,948.5145612,1006.315329,1030.546871,1075.014066,1117.359819,1165.960442,1207.659677,1247.841433,1294.506657,1332.525957,1384.902398,1445.817753,1554.613676,1638.784653,,
Samoa,WSM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.733633,128.9164543,161.8578247,160.5639967,183.678215,206.3410089,227.9826594,227.2014387,227.6340681,255.8077194,267.0635768,293.2402809,264.1458243,332.2228284,339.6204765,350.7839424,343.6289718,322.0523866,300.0724083,372.9389978,395.0468442,413.5638977,,
Kosovo,XKX,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.9472448,141.1515685,141.7629035,174.0220576,173.2709996,173.230438,189.9316494,205.8772081,208.9330487,220.2892525,200.9670964,160.7764106,169.2935747,170.5256739,164.534434,102.2912819,,,,,,,,
South Africa,ZAF,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.2425777,604.5905859,591.5006575,648.7167877,679.9351861,723.2806827,781.4602976,840.5533266,904.8372137,948.1401447,995.3893184,1055.128359,1051.605937,1098.78429,1067.044873,1093.744657,1106.594521,1112.843569,1158.598532,1190.199753,1158.823603,1209.891114,,
Zambia,ZMB,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.21375271,87.34051389,109.6096514,118.0079903,114.9384715,141.9442242,134.3730011,118.5185441,122.5240847,150.0593986,124.6601296,129.3614398,135.8346246,160.3791551,132.6227376,148.5082297,148.4937485,162.3569757,167.3209704,237.3585286,212.0981107,235.5497654,,
Zimbabwe,ZWE,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.6707677,168.2589458,162.5882685,179.4568667,208.4595577,194.9870703,196.2840928,143.9224435,111.0784361,72.01596474,60.21536068,63.13696667,,
